7017, 29.913327534869108
0404, 29.89054332802336
0807, 29.791383957375913
4672, 29.640899741902118
9147, 29.325954811857073
1826, 29.317357883256328
7821, 29.3046896937349
6452, 29.28954400134887
2769, 29.145467835284794
0500, 29.058188452361073
9448, 29.042865220457998
2154, 29.014596697741165
3348, 28.882266780436137
7980, 28.851481086714127
4877, 28.821541129613024
3329, 28.810531904437088
7419, 28.79279308642432
7564, 28.702624018123537
7444, 28.651997514775363
2149, 28.637670646893906
3441, 28.6225544569563
8250, 28.603831800898423
0774, 28.51718037226761
7540, 28.503921249169824
4208, 28.48696287260805
1821, 28.2596388035877
8978, 28.243201067379157
3182, 28.08577885146111
9568, 28.057583714591836
3689, 27.809623177681477
7501, 27.68002114893128
0028, 27.559217682502048
5578, 27.45369740479171
6140, 27.427511242103485
9420, 27.419151007550123
6363, 27.39028616739098
0355, 27.34403676735171
0563, 27.32542484224152
7384, 27.311346417669895
4791, 27.306182447264973
3492, 27.103930096666332
1186, 27.029992509742275
9259, 26.857687852322954
1915, 26.706141527715964
8853, 26.598488196602656
0597, 26.57800218834743
6094, 26.570862779652135
5030, 26.563479327028737
6118, 26.299125984505736
4724, 25.770283723258984
8142, 8.439450035028965
0894, 8.43769484809438
9488, 8.426841360134398
6729, 8.387570492522837
1370, 8.38465186667936
1830, 8.362500633399883
6566, 8.356706179323925
1362, 8.348308295742475
6055, 8.333811704085416
0000, 8.323793426339893
3866, 8.29663642056739
4735, 8.290728697080668
4355, 8.290310160391147
4490, 8.287984041081701
6031, 8.277944776809095
5049, 8.276361370588678
3071, 8.272184007774115
6788, 8.264372535311974
8731, 8.263132834639997
6214, 8.257880235749454
8544, 8.256470713639079
8977, 8.249672698105282
8084, 8.241418159500578
4838, 8.232459573500877
8227, 8.22506831241415
6933, 8.223820046791086
2734, 8.222578153807998
7254, 8.219799853942865
8075, 8.217528989059952
0234, 8.200491256046135
1949, 8.200098803082096
6945, 8.194728457598956
4469, 8.192620979097693
4983, 8.187556838785664
3413, 8.184075628953737
8521, 8.183958751909099
1336, 8.182307197065722
9482, 8.176128205904163
4693, 8.17356036755842
3539, 8.165684651446227
2097, 8.165380635320009
6275, 8.16099292768211
1958, 8.156422011251216
8588, 8.14846437966954
7010, 8.14404955664201
0747, 8.13853103480835
7349, 8.137884448789201
3575, 8.135607924550648
4725, 8.134716301107996
7524, 8.133735876000362
8360, 8.131611516146583
4005, 8.130399914311285
8617, 8.129086575511284
9125, 8.128127688138408
2006, 8.124662360548786
9524, 8.122091087068348
9556, 8.11808178242478
8141, 8.11473228864767
6820, 8.110602222168776
8415, 8.109775492773219
4989, 8.10906032152453
9669, 8.102151577303799
5847, 8.101710516105642
5378, 8.098561222208218
6341, 8.096870817850053
1751, 8.095447644964079
0263, 8.09523068449864
3014, 8.091919758242547
3286, 8.090731578735186
1895, 8.088295826692638
5564, 8.088022712765488
2712, 8.086512681310488
9677, 8.08487128087862
0946, 8.084414797853128
5508, 8.083223209540588
1753, 8.080923258048935
6609, 8.079963243497938
1573, 8.079367067088592
4006, 8.078339690507777
5192, 8.07735393991784
8613, 8.07730023638409
6665, 8.073652938711975
7170, 8.071654846770713
4009, 8.07028307133175
2316, 8.068300262699507
9652, 8.06718077462105
9823, 8.066903330919985
9642, 8.066065444712263
6641, 8.065277336553104
9517, 8.064540619453192
8665, 8.061879453232104
2424, 8.06037310157111
3188, 8.052376190934133
1093, 8.05137443464378
6093, 8.046006009659811
8136, 8.043059925625395
9932, 8.042857085174338
0706, 8.041967558994871
7940, 8.04147737717897
0350, 8.039697528870187
4182, 8.03770726587249
6541, 8.034412034259075
2564, 8.03395184947193
2093, 8.033145343110743
7256, 8.02991623737793
2595, 8.028702340664381
8332, 8.026327146133736
4523, 8.025986270862859
2781, 8.022130503901934
6951, 8.02060370730372
2413, 8.019571819042678
2379, 8.01281133974349
3977, 8.010860757131955
0961, 8.003879500244725
7042, 8.002564223598366
7737, 8.001960335165865
9874, 7.999034927099668
6883, 7.996394635053295
0342, 7.992246663798106
5625, 7.988350828003579
5822, 7.986647353248596
0146, 7.986356787498564
4586, 7.9852486182435465
3291, 7.984871433727666
7603, 7.983784984425031
5506, 7.983083338748139
5126, 7.982281640161345
7015, 7.982070842931943
4505, 7.979352505632005
3995, 7.978364022698571
8513, 7.97779286293135
5981, 7.972316903582883
6106, 7.971982600063638
7929, 7.97004632250559
5263, 7.965261960146691
8021, 7.964628205579171
7810, 7.964548010638623
9986, 7.963823033447687
0192, 7.96241526663443
3895, 7.957366110862091
4369, 7.957054924778279
4628, 7.956197124814572
4787, 7.953040902656298
1018, 7.951424604084336
8091, 7.949999602845492
5886, 7.9495206614907845
8919, 7.94829675543242
5961, 7.947637170950304
9905, 7.9473933344094165
3517, 7.947362953628921
3227, 7.946686578017584
1377, 7.942689653321615
4743, 7.941272113169387
9926, 7.940979897750319
7136, 7.9384136457922105
3418, 7.938284857470449
1211, 7.938259360421953
0908, 7.936725998517548
8251, 7.936713120923871
5097, 7.934500023435795
9959, 7.924409820112704
2375, 7.924067501232335
6741, 7.919082232574388
4875, 7.919006702513716
0254, 7.917181644466248
9369, 7.9153133516393295
5562, 7.915230510695286
7387, 7.9131045389678984
3135, 7.9089849617870085
3341, 7.907141161402756
1266, 7.907052747065459
8729, 7.905606461906272
1071, 7.9030916945307075
9925, 7.902897938968158
6352, 7.902257534774378
9993, 7.901409438585599
3554, 7.901262420707161
2647, 7.898827676398776
1847, 7.89724892526974
8562, 7.894873923464973
0556, 7.893380866138879
3660, 7.893050634572185
